"";"Id";"Poids";"Couleur";"Régularité";"Intensité";"ID_unit";"Prob";"Stratum"
"92444";92444;0,3;"Rouge";"3";"5";109477;0,016405;5
"92658";92658;1;"Rouge";"1";"5";109568;0,016405;5
"92866";92866;0,57;"Rouge";"1";"5";109648;0,016405;5
"93502";93502;0,73;"Bleu";"2";"5";109906;0,016405;5
"93642";93642;0,32;"Rouge";"2";"5";109971;0,016405;5
"93824";93824;0,38;"Jaune";"2";"5";110045;0,016405;5
"94055";94055;0,38;"Rouge";"1";"5";110135;0,016405;5
"94079";94079;0,53;"Bleu";"1";"5";110150;0,016405;5
"94366";94366;0,3;"Bleu";"1";"5";110264;0,016405;5
"94436";94436;0,4;"Jaune";"1";"5";110300;0,016405;5
"94769";94769;1,72;"Jaune";"1";"5";110435;0,016405;5
"94797";94797;0,51;"Rouge";"1";"5";110443;0,016405;5
"94951";94951;0,56;"Jaune";"3";"5";110504;0,016405;5
"95047";95047;1,5;"Jaune";"1";"5";110537;0,016405;5
"95338";95338;0,56;"Jaune";"1";"5";110641;0,016405;5
"95455";95455;0,33;"Bleu";"2";"5";110684;0,016405;5
"96605";96605;0,83;"Rouge";"2";"5";111154;0,016405;5
"96887";96887;0,81;"Rouge";"3";"5";111262;0,016405;5
"96959";96959;1,51;"Rouge";"2";"5";111295;0,016405;5
"97042";97042;0,43;"Rouge";"3";"5";111332;0,016405;5
"97104";97104;0,33;"Jaune";"2";"5";111359;0,016405;5
"97340";97340;0,61;"Jaune";"1";"5";111453;0,016405;5
"97428";97428;0,33;"Bleu";"3";"5";111493;0,016405;5
"97534";97534;1,24;"Bleu";"2";"5";111545;0,016405;5
"98041";98041;0,5;"Jaune";"1";"5";111725;0,016405;5
"98552";98552;0,28;"Jaune";"2";"5";111917;0,016405;5
"99126";99126;1,01;"Rouge";"1";"5";112153;0,016405;5
"99153";99153;0,27;"Rouge";"2";"5";112162;0,016405;5
"99323";99323;0,33;"Rouge";"3";"5";112230;0,016405;5
"99339";99339;1,35;"Jaune";"1";"5";112238;0,016405;5
"99357";99357;0,54;"Jaune";"2";"5";112244;0,016405;5
"99452";99452;0,31;"Rouge";"3";"5";112280;0,016405;5
"99668";99668;0,31;"Jaune";"1";"5";112371;0,016405;5
"99697";99697;0,72;"Jaune";"2";"5";112380;0,016405;5
"99854";99854;0,3;"Bleu";"2";"5";112439;0,016405;5
"100008";100008;1,01;"Bleu";"1";"5";112511;0,016405;5
"100087";100087;0,34;"Bleu";"1";"5";112536;0,016405;5
"100107";100107;0,78;"Bleu";"3";"5";112547;0,016405;5
"100113";100113;0,35;"Bleu";"3";"5";112549;0,016405;5
"100484";100484;1,01;"Bleu";"3";"5";112711;0,016405;5
"100770";100770;0,3;"Jaune";"1";"5";112820;0,016405;5
"100852";100852;0,36;"Bleu";"2";"5";112853;0,016405;5
"100893";100893;0,43;"Bleu";"3";"5";112872;0,016405;5
"101017";101017;1,58;"Rouge";"1";"5";112925;0,016405;5
"101157";101157;1,08;"Rouge";"3";"5";112970;0,016405;5
"101533";101533;0,4;"Bleu";"1";"5";113119;0,016405;5
"101535";101535;0,73;"Rouge";"3";"5";113120;0,016405;5
"101640";101640;0,52;"Jaune";"3";"5";113167;0,016405;5
"101769";101769;0,3;"Rouge";"1";"5";113215;0,016405;5
"101845";101845;0,31;"Rouge";"1";"5";113249;0,016405;5
"101929";101929;1,65;"Rouge";"1";"5";113288;0,016405;5
"102031";102031;0,31;"Rouge";"1";"5";113335;0,016405;5
"102288";102288;0,31;"Jaune";"2";"5";113453;0,016405;5
"103152";103152;1,34;"Bleu";"1";"5";113774;0,016405;5
"103286";103286;0,35;"Rouge";"1";"5";113830;0,016405;5
"103321";103321;1,76;"Rouge";"1";"5";113844;0,016405;5
"103753";103753;2,06;"Jaune";"3";"5";114032;0,016405;5
"103795";103795;1,09;"Jaune";"1";"5";114050;0,016405;5
"103965";103965;0,31;"Bleu";"2";"5";114115;0,016405;5
"103969";103969;0,7;"Jaune";"1";"5";114118;0,016405;5
"104233";104233;0,34;"Jaune";"3";"5";114213;0,016405;5
"104629";104629;0,52;"Rouge";"3";"5";114366;0,016405;5
"104900";104900;0,41;"Rouge";"2";"5";114473;0,016405;5
"105159";105159;0,52;"Jaune";"3";"5";114572;0,016405;5
"105188";105188;1,07;"Jaune";"3";"5";114584;0,016405;5
"105195";105195;0,42;"Rouge";"3";"5";114587;0,016405;5
"105335";105335;0,31;"Bleu";"2";"5";114643;0,016405;5
"105403";105403;0,33;"Jaune";"2";"5";114669;0,016405;5
"105609";105609;0,71;"Bleu";"2";"5";114748;0,016405;5
"105707";105707;0,43;"Bleu";"1";"5";114782;0,016405;5
"105734";105734;1,2;"Rouge";"1";"5";114790;0,016405;5
"105774";105774;0,7;"Bleu";"1";"5";114804;0,016405;5
"106096";106096;0,35;"Jaune";"1";"5";114933;0,016405;5
"106153";106153;0,3;"Bleu";"2";"5";114957;0,016405;5
"106203";106203;0,32;"Jaune";"3";"5";114979;0,016405;5
"106266";106266;0,32;"Rouge";"3";"5";115001;0,016405;5
"106338";106338;1,08;"Bleu";"1";"5";115021;0,016405;5
"106530";106530;0,41;"Jaune";"3";"5";115094;0,016405;5
"106532";106532;0,52;"Bleu";"2";"5";115095;0,016405;5
"106546";106546;0,34;"Bleu";"2";"5";115104;0,016405;5
"106714";106714;0,35;"Bleu";"2";"5";115166;0,016405;5
"106839";106839;0,52;"Jaune";"2";"5";115221;0,016405;5
"107423";107423;0,3;"Rouge";"1";"5";115448;0,016405;5
"107445";107445;0,41;"Rouge";"1";"5";115459;0,016405;5
"107460";107460;1,11;"Bleu";"2";"5";115467;0,016405;5
"107465";107465;0,7;"Bleu";"3";"5";115471;0,016405;5
"107600";107600;1,36;"Bleu";"3";"5";115529;0,016405;5
"107605";107605;0,76;"Bleu";"1";"5";115532;0,016405;5
"107635";107635;0,34;"Bleu";"3";"5";115543;0,016405;5
"107794";107794;1;"Bleu";"1";"5";115598;0,016405;5
"107810";107810;1,12;"Bleu";"1";"5";115605;0,016405;5
"107863";107863;0,42;"Bleu";"1";"5";115627;0,016405;5
"107955";107955;0,52;"Bleu";"2";"5";115664;0,016405;5
"108049";108049;0,4;"Bleu";"3";"5";115705;0,016405;5
"108070";108070;1,51;"Jaune";"3";"5";115713;0,016405;5
"108248";108248;0,3;"Bleu";"2";"5";115773;0,016405;5
"108394";108394;0,52;"Bleu";"1";"5";115826;0,016405;5
"108479";108479;1,01;"Bleu";"1";"5";115856;0,016405;5
"108505";108505;0,43;"Bleu";"1";"5";115864;0,016405;5
"108564";108564;2,06;"Bleu";"2";"5";115885;0,016405;5
"108667";108667;0,76;"Jaune";"3";"5";115927;0,016405;5
"109158";109158;2,25;"Jaune";"1";"5";116120;0,016405;5
"109248";109248;1;"Jaune";"2";"5";116155;0,016405;5
"109676";109676;1,19;"Bleu";"3";"5";116325;0,016405;5
"109835";109835;0,4;"Bleu";"2";"5";116398;0,016405;5
"109897";109897;0,34;"Rouge";"2";"5";116424;0,016405;5
"109954";109954;0,32;"Jaune";"1";"5";116443;0,016405;5
"110212";110212;0,28;"Bleu";"1";"5";116552;0,016405;5
"110229";110229;1,04;"Bleu";"1";"5";116563;0,016405;5
"110321";110321;1,24;"Rouge";"3";"5";116607;0,016405;5
"110832";110832;1,02;"Bleu";"3";"5";116808;0,016405;5
"110852";110852;0,74;"Bleu";"1";"5";116817;0,016405;5
"111573";111573;0,77;"Jaune";"2";"5";117112;0,016405;5
"111642";111642;1,15;"Rouge";"2";"5";117134;0,016405;5
"111963";111963;0,84;"Bleu";"1";"5";117254;0,016405;5
"112063";112063;0,32;"Bleu";"3";"5";117296;0,016405;5
"112216";112216;0,3;"Bleu";"1";"5";117346;0,016405;5
"112492";112492;0,4;"Jaune";"2";"5";117456;0,016405;5
"112620";112620;0,32;"Rouge";"2";"5";117513;0,016405;5
"113017";113017;0,42;"Jaune";"2";"5";117683;0,016405;5
"113121";113121;0,57;"Rouge";"1";"5";117717;0,016405;5
"113124";113124;0,71;"Jaune";"2";"5";117718;0,016405;5
"113230";113230;0,53;"Bleu";"2";"5";117771;0,016405;5
"113245";113245;0,73;"Rouge";"1";"5";117773;0,016405;5
"113247";113247;0,33;"Bleu";"3";"5";117774;0,016405;5
"113310";113310;1;"Bleu";"1";"5";117795;0,016405;5
"113727";113727;0,3;"Rouge";"2";"5";117960;0,016405;5
"113769";113769;1,04;"Jaune";"3";"5";117976;0,016405;5
"113906";113906;0,47;"Jaune";"1";"5";118042;0,016405;5
"114155";114155;0,38;"Jaune";"2";"5";118128;0,016405;5
"114360";114360;0,91;"Rouge";"3";"5";118209;0,016405;5
"114705";114705;1,01;"Bleu";"1";"5";118352;0,016405;5
"114761";114761;0,39;"Rouge";"2";"5";118373;0,016405;5
"114959";114959;0,7;"Rouge";"1";"5";118461;0,016405;5
"115020";115020;0,35;"Bleu";"2";"5";118483;0,016405;5
"115336";115336;0,3;"Bleu";"1";"5";118603;0,016405;5
"115706";115706;0,53;"Jaune";"2";"5";118752;0,016405;5
"115780";115780;1,58;"Jaune";"1";"5";118775;0,016405;5
"115823";115823;1,09;"Bleu";"3";"5";118794;0,016405;5
"116086";116086;0,55;"Bleu";"2";"5";118902;0,016405;5
"116141";116141;0,37;"Rouge";"1";"5";118927;0,016405;5
"116300";116300;0,34;"Bleu";"3";"5";118994;0,016405;5
"116371";116371;0,5;"Bleu";"1";"5";119028;0,016405;5
"116586";116586;0,37;"Bleu";"2";"5";119112;0,016405;5
"116820";116820;0,3;"Rouge";"3";"5";119203;0,016405;5
"117064";117064;0,77;"Bleu";"1";"5";119295;0,016405;5
"117260";117260;0,34;"Rouge";"2";"5";119379;0,016405;5
"117367";117367;1,24;"Jaune";"2";"5";119421;0,016405;5
"117533";117533;1,63;"Bleu";"3";"5";119483;0,016405;5
"117552";117552;1,09;"Bleu";"2";"5";119489;0,016405;5
"117579";117579;0,41;"Rouge";"2";"5";119504;0,016405;5
"117609";117609;0,31;"Rouge";"3";"5";119517;0,016405;5
"117628";117628;0,32;"Bleu";"1";"5";119525;0,016405;5
"117639";117639;0,41;"Bleu";"1";"5";119530;0,016405;5
"118116";118116;0,7;"Rouge";"3";"5";119704;0,016405;5
"118145";118145;0,74;"Rouge";"2";"5";119716;0,016405;5
"118355";118355;0,3;"Rouge";"1";"5";119800;0,016405;5
"118359";118359;0,43;"Rouge";"3";"5";119802;0,016405;5
"118551";118551;0,3;"Jaune";"3";"5";119872;0,016405;5
"118640";118640;0,59;"Rouge";"1";"5";119909;0,016405;5
"118755";118755;0,32;"Bleu";"1";"5";119954;0,016405;5
"118954";118954;0,31;"Rouge";"3";"5";120031;0,016405;5
"119058";119058;0,56;"Jaune";"1";"5";120068;0,016405;5
"119177";119177;1,27;"Bleu";"3";"5";120114;0,016405;5
"119270";119270;0,31;"Jaune";"3";"5";120146;0,016405;5
"119316";119316;1,13;"Rouge";"1";"5";120159;0,016405;5
"119582";119582;1,15;"Jaune";"1";"5";120259;0,016405;5
"119965";119965;0,31;"Rouge";"1";"5";120410;0,016405;5
"119981";119981;0,51;"Bleu";"3";"5";120418;0,016405;5
"120160";120160;1,26;"Jaune";"1";"5";120495;0,016405;5
"120340";120340;0,7;"Bleu";"3";"5";120568;0,016405;5
"120359";120359;1,25;"Jaune";"3";"5";120577;0,016405;5
"120462";120462;0,51;"Rouge";"3";"5";120616;0,016405;5
"120558";120558;0,51;"Jaune";"1";"5";120656;0,016405;5
"120714";120714;0,83;"Rouge";"3";"5";120711;0,016405;5
"120918";120918;0,57;"Bleu";"1";"5";120792;0,016405;5
"120986";120986;0,43;"Bleu";"3";"5";120817;0,016405;5
"121021";121021;0,42;"Jaune";"1";"5";120825;0,016405;5
