"","Id","Poids","Couleur","Intensité","Régularité"
"701",701,0.3,"Bleu","2","1"
"702",702,0.31,"Bleu","5","1"
"703",703,1.01,"Jaune","5","2"
"704",704,0.32,"Jaune","5","3"
"705",705,0.33,"Bleu","5","1"
"706",706,0.5,"Bleu","4","2"
"707",707,1.2,"Jaune","5","1"
"708",708,1.2,"Jaune","5","2"
"709",709,0.92,"Bleu","5","1"
"710",710,0.3,"Jaune","1","2"
"711",711,1.51,"Jaune","3","1"
"712",712,1.65,"Rouge","4","3"
"713",713,1.07,"Bleu","2","2"
"714",714,0.32,"Jaune","5","2"
"715",715,0.42,"Rouge","5","2"
"716",716,0.71,"Rouge","5","1"
"717",717,0.36,"Bleu","5","1"
"718",718,0.26,"Jaune","5","1"
"719",719,1.03,"Jaune","4","2"
"720",720,0.31,"Bleu","3","2"
"721",721,0.25,"Bleu","5","2"
"722",722,0.59,"Bleu","3","1"
"723",723,1.65,"Bleu","5","1"
"724",724,0.74,"Jaune","5","3"
"725",725,2.75,"Bleu","4","2"
"726",726,0.55,"Bleu","4","3"
"727",727,0.3,"Bleu","4","1"
"728",728,0.9,"Rouge","5","1"
"729",729,0.57,"Rouge","4","2"
"730",730,1.13,"Rouge","4","1"
"731",731,0.7,"Bleu","3","3"
"732",732,1.14,"Bleu","5","1"
"733",733,2,"Rouge","4","2"
"734",734,0.72,"Rouge","5","2"
"735",735,1.02,"Rouge","3","1"
"736",736,0.4,"Jaune","3","3"
"737",737,0.3,"Jaune","5","3"
"738",738,1.01,"Bleu","3","3"
"739",739,0.55,"Rouge","4","1"
"740",740,0.32,"Bleu","4","3"
"741",741,2.02,"Rouge","5","1"
"742",742,0.35,"Jaune","4","3"
"743",743,0.9,"Jaune","1","2"
"744",744,0.54,"Rouge","4","1"
"745",745,0.33,"Bleu","4","2"
"746",746,0.41,"Bleu","4","1"
"747",747,0.37,"Bleu","4","3"
"748",748,0.41,"Jaune","5","3"
"749",749,0.32,"Rouge","5","2"
"750",750,1.01,"Jaune","5","2"
"751",751,0.93,"Jaune","3","2"
"752",752,0.91,"Bleu","5","1"
"753",753,0.3,"Rouge","4","2"
"754",754,1,"Rouge","3","1"
"755",755,1.5,"Jaune","4","1"
"756",756,0.31,"Rouge","3","3"
"757",757,1.06,"Bleu","5","2"
"758",758,1.23,"Rouge","5","3"
"759",759,0.63,"Jaune","5","1"
"760",760,0.7,"Bleu","3","1"
"761",761,1.25,"Bleu","3","2"
"762",762,0.59,"Bleu","4","3"
"763",763,0.53,"Rouge","4","2"
"764",764,0.52,"Jaune","5","3"
"765",765,0.26,"Jaune","3","1"
"766",766,0.71,"Rouge","1","2"
"767",767,0.3,"Bleu","4","2"
"768",768,2.14,"Bleu","5","2"
"769",769,0.74,"Bleu","4","1"
"770",770,0.35,"Rouge","5","3"
"771",771,1.14,"Jaune","2","1"
"772",772,0.56,"Jaune","5","3"
"773",773,0.94,"Jaune","5","1"
"774",774,0.41,"Rouge","5","1"
"775",775,0.41,"Jaune","5","1"
"776",776,0.9,"Rouge","2","2"
"777",777,0.3,"Rouge","5","2"
"778",778,0.32,"Jaune","5","1"
"779",779,0.27,"Bleu","3","3"
"780",780,1.51,"Bleu","5","2"
"781",781,1.01,"Jaune","2","1"
"782",782,0.31,"Rouge","3","2"
"783",783,1.32,"Rouge","4","3"
"784",784,1.21,"Rouge","4","1"
"785",785,0.4,"Rouge","5","1"
"786",786,0.71,"Bleu","4","1"
"787",787,0.7,"Bleu","5","1"
"788",788,1.03,"Rouge","5","2"
"789",789,0.78,"Rouge","4","3"
"790",790,0.31,"Jaune","2","3"
"791",791,0.58,"Bleu","5","1"
"792",792,0.32,"Jaune","5","2"
"793",793,1.55,"Jaune","3","1"
"794",794,0.31,"Rouge","4","3"
"795",795,0.75,"Bleu","2","3"
"796",796,1.15,"Jaune","3","1"
"797",797,1.5,"Bleu","4","1"
"798",798,0.79,"Jaune","4","3"
"799",799,0.92,"Jaune","5","3"
"800",800,2.02,"Rouge","2","3"
"801",801,0.71,"Rouge","1","1"
"802",802,0.36,"Rouge","2","1"
"803",803,0.52,"Jaune","4","2"
"804",804,0.73,"Bleu","4","3"
"805",805,0.33,"Rouge","5","1"
"806",806,1.5,"Rouge","2","1"
"807",807,0.5,"Bleu","4","1"
"808",808,1.5,"Rouge","3","1"
"809",809,0.31,"Bleu","5","1"
"810",810,0.31,"Bleu","4","3"
"811",811,0.5,"Jaune","1","1"
"812",812,0.54,"Jaune","5","1"
"813",813,0.51,"Jaune","5","1"
"814",814,1.01,"Jaune","5","1"
"815",815,0.41,"Rouge","5","1"
"816",816,1.21,"Rouge","5","3"
"817",817,0.41,"Rouge","5","2"
"818",818,0.4,"Jaune","4","1"
"819",819,1.01,"Jaune","3","2"
"820",820,0.38,"Rouge","3","3"
"821",821,0.37,"Rouge","5","2"
"822",822,1.01,"Jaune","4","1"
"823",823,1.16,"Rouge","5","1"
"824",824,0.62,"Rouge","3","1"
"825",825,1.02,"Bleu","3","2"
"826",826,0.31,"Rouge","2","1"
"827",827,1.5,"Bleu","5","2"
"828",828,0.75,"Bleu","5","1"
"829",829,0.34,"Jaune","5","1"
"830",830,0.45,"Jaune","5","3"
"831",831,1,"Rouge","2","1"
"832",832,0.51,"Jaune","5","3"
"833",833,0.32,"Jaune","3","1"
"834",834,0.8,"Rouge","5","1"
"835",835,0.32,"Rouge","3","2"
"836",836,0.56,"Jaune","5","1"
"837",837,0.51,"Bleu","5","1"
"838",838,0.3,"Rouge","5","3"
"839",839,2.28,"Rouge","5","1"
"840",840,0.24,"Rouge","3","3"
"841",841,0.31,"Jaune","2","3"
"842",842,0.56,"Bleu","4","1"
"843",843,1.5,"Jaune","5","2"
"844",844,0.7,"Jaune","4","2"
"845",845,0.73,"Jaune","4","1"
"846",846,0.74,"Jaune","2","3"
"847",847,1,"Rouge","2","1"
"848",848,1.01,"Jaune","1","1"
"849",849,0.51,"Rouge","5","3"
"850",850,0.31,"Bleu","4","1"
"851",851,0.31,"Rouge","4","1"
"852",852,0.3,"Jaune","5","1"
"853",853,0.3,"Bleu","2","1"
"854",854,0.41,"Bleu","5","1"
"855",855,0.3,"Jaune","5","2"
"856",856,0.33,"Rouge","2","2"
"857",857,0.3,"Bleu","5","1"
"858",858,1.13,"Jaune","5","2"
"859",859,1.02,"Bleu","5","3"
"860",860,1.01,"Jaune","3","3"
"861",861,0.53,"Bleu","3","2"
"862",862,1.1,"Bleu","3","2"
"863",863,1.2,"Rouge","3","1"
"864",864,1.09,"Jaune","5","1"
"865",865,1.01,"Bleu","4","1"
"866",866,0.3,"Rouge","4","2"
"867",867,0.7,"Bleu","5","2"
"868",868,0.9,"Rouge","1","1"
"869",869,1.2,"Rouge","3","2"
"870",870,0.46,"Jaune","1","1"
"871",871,0.78,"Rouge","3","1"
"872",872,0.35,"Rouge","5","3"
"873",873,1.23,"Jaune","5","1"
"874",874,0.33,"Rouge","4","2"
"875",875,0.32,"Jaune","3","3"
"876",876,0.72,"Bleu","5","3"
"877",877,0.9,"Bleu","3","3"
"878",878,0.81,"Bleu","5","1"
"879",879,1.13,"Bleu","5","1"
"880",880,1.12,"Jaune","4","1"
"881",881,1.59,"Bleu","5","1"
"882",882,0.91,"Jaune","3","2"
"883",883,1.02,"Rouge","2","3"
"884",884,0.31,"Jaune","4","1"
"885",885,1.03,"Bleu","4","2"
"886",886,1.03,"Bleu","5","3"
"887",887,0.9,"Bleu","3","2"
"888",888,1.5,"Jaune","4","3"
"889",889,0.31,"Rouge","5","1"
"890",890,1.15,"Bleu","5","3"
"891",891,0.9,"Rouge","2","2"
"892",892,0.4,"Bleu","5","2"
"893",893,2.06,"Jaune","4","3"
"894",894,0.32,"Rouge","5","2"
"895",895,1.01,"Rouge","5","1"
"896",896,0.9,"Bleu","3","2"
"897",897,0.39,"Rouge","5","1"
"898",898,1.01,"Bleu","5","1"
"899",899,0.31,"Rouge","5","2"
"900",900,0.35,"Jaune","5","1"
"901",901,1.16,"Bleu","2","2"
"902",902,1.04,"Bleu","5","2"
"903",903,0.71,"Rouge","2","1"
"904",904,1.2,"Jaune","1","1"
"905",905,1.51,"Bleu","4","2"
"906",906,0.96,"Rouge","1","2"
"907",907,0.34,"Jaune","3","1"
"908",908,1.21,"Rouge","3","3"
"909",909,0.7,"Rouge","5","3"
"910",910,0.33,"Rouge","4","1"
"911",911,0.56,"Rouge","5","3"
"912",912,0.58,"Rouge","2","1"
"913",913,1.01,"Jaune","3","1"
"914",914,0.42,"Bleu","5","3"
"915",915,0.31,"Bleu","4","3"
"916",916,1.1,"Bleu","5","3"
"917",917,0.31,"Jaune","5","2"
"918",918,0.31,"Rouge","4","3"
"919",919,1,"Jaune","2","2"
"920",920,0.52,"Bleu","5","3"
"921",921,0.71,"Rouge","5","2"
"922",922,0.71,"Rouge","3","3"
"923",923,1.2,"Jaune","4","2"
"924",924,1.2,"Jaune","4","2"
"925",925,0.42,"Bleu","5","2"
"926",926,1.5,"Bleu","3","1"
"927",927,0.3,"Jaune","4","2"
"928",928,0.7,"Rouge","4","1"
"929",929,0.34,"Bleu","4","2"
"930",930,0.25,"Rouge","5","1"
"931",931,0.8,"Jaune","5","1"
"932",932,0.3,"Bleu","5","2"
"933",933,0.32,"Rouge","3","3"
"934",934,1.53,"Bleu","5","3"
"935",935,0.57,"Rouge","5","1"
"936",936,0.92,"Rouge","3","1"
"937",937,0.53,"Bleu","4","1"
"938",938,1.51,"Bleu","4","1"
"939",939,0.41,"Bleu","5","1"
"940",940,0.41,"Rouge","4","3"
"941",941,0.41,"Bleu","5","1"
"942",942,0.41,"Bleu","3","3"
"943",943,1,"Rouge","4","3"
"944",944,0.31,"Jaune","5","2"
"945",945,1.72,"Rouge","3","1"
"946",946,0.51,"Jaune","4","3"
"947",947,0.35,"Jaune","5","1"
"948",948,0.46,"Rouge","3","1"
"949",949,2.03,"Bleu","3","3"
"950",950,1.01,"Bleu","2","1"
"951",951,1.19,"Bleu","5","1"
"952",952,1.23,"Rouge","3","1"
"953",953,1.03,"Jaune","5","1"
"954",954,0.91,"Rouge","3","3"
"955",955,0.81,"Bleu","3","3"
"956",956,1.01,"Bleu","4","1"
"957",957,1.51,"Jaune","3","2"
"958",958,0.32,"Bleu","5","2"
"959",959,1.08,"Bleu","4","2"
"960",960,0.4,"Bleu","5","2"
"961",961,0.31,"Bleu","5","3"
"962",962,1.71,"Rouge","5","1"
"963",963,0.72,"Rouge","5","3"
"964",964,0.32,"Jaune","5","2"
"965",965,2.22,"Bleu","2","1"
"966",966,0.31,"Jaune","4","3"
"967",967,0.56,"Rouge","5","2"
"968",968,0.33,"Bleu","5","1"
"969",969,1.09,"Rouge","4","3"
"970",970,1.52,"Bleu","3","1"
"971",971,2.29,"Jaune","5","3"
"972",972,0.31,"Bleu","4","1"
"973",973,1,"Jaune","4","1"
"974",974,0.7,"Jaune","5","1"
"975",975,0.7,"Rouge","3","1"
"976",976,0.27,"Rouge","3","1"
"977",977,1.01,"Jaune","5","2"
"978",978,1.04,"Jaune","5","2"
"979",979,1.1,"Bleu","5","2"
"980",980,0.91,"Jaune","3","3"
"981",981,0.3,"Rouge","3","1"
"982",982,0.24,"Bleu","5","2"
"983",983,1.01,"Bleu","5","1"
"984",984,1.22,"Bleu","5","1"
"985",985,1.03,"Bleu","4","1"
"986",986,0.27,"Jaune","5","1"
"987",987,0.7,"Rouge","5","2"
"988",988,0.3,"Bleu","3","1"
"989",989,0.33,"Bleu","5","1"
"990",990,1.11,"Jaune","5","2"
"991",991,1.19,"Bleu","5","2"
"992",992,1.32,"Bleu","3","2"
"993",993,1.01,"Rouge","4","3"
"994",994,0.55,"Bleu","5","1"
"995",995,0.54,"Bleu","5","2"
"996",996,0.32,"Bleu","4","3"
"997",997,1.01,"Jaune","2","1"
"998",998,0.78,"Bleu","3","3"
"999",999,0.71,"Jaune","1","1"
"1000",1000,0.9,"Bleu","3","2"
"1001",1001,2.06,"Bleu","4","1"
"1002",1002,1.52,"Rouge","3","2"
"1003",1003,0.4,"Bleu","4","1"
"1004",1004,0.51,"Bleu","4","3"
"1005",1005,0.9,"Bleu","4","2"
"1006",1006,0.33,"Bleu","5","2"
"1007",1007,1.13,"Jaune","5","2"
"1008",1008,1.22,"Jaune","5","1"
"1009",1009,0.23,"Bleu","3","2"
"1010",1010,1,"Bleu","3","1"
"1011",1011,1.2,"Rouge","5","1"
"1012",1012,1.09,"Bleu","4","1"
"1013",1013,1.03,"Rouge","5","1"
"1014",1014,0.8,"Rouge","3","1"
"1015",1015,1.12,"Bleu","5","2"
"1016",1016,0.33,"Rouge","4","3"
"1017",1017,0.31,"Rouge","2","3"
"1018",1018,0.32,"Rouge","4","2"
"1019",1019,0.43,"Rouge","4","1"
"1020",1020,0.35,"Rouge","5","2"
"1021",1021,0.23,"Rouge","3","1"
"1022",1022,1.02,"Jaune","5","1"
"1023",1023,1.25,"Rouge","5","1"
"1024",1024,0.6,"Jaune","3","3"
"1025",1025,0.32,"Rouge","5","2"
"1026",1026,0.4,"Rouge","5","3"
"1027",1027,1.51,"Jaune","5","1"
"1028",1028,0.42,"Bleu","5","1"
"1029",1029,0.3,"Bleu","4","2"
"1030",1030,1.12,"Rouge","5","3"
"1031",1031,0.74,"Rouge","5","1"
"1032",1032,1.53,"Rouge","5","1"
"1033",1033,0.31,"Rouge","5","3"
"1034",1034,1.13,"Bleu","3","3"
"1035",1035,1.07,"Bleu","5","3"
"1036",1036,1.05,"Rouge","5","1"
"1037",1037,2.24,"Rouge","5","1"
"1038",1038,0.71,"Bleu","5","2"
"1039",1039,2,"Rouge","5","1"
"1040",1040,2.03,"Jaune","3","1"
"1041",1041,0.93,"Rouge","2","2"
"1042",1042,0.32,"Jaune","4","1"
"1043",1043,0.4,"Bleu","2","1"
"1044",1044,0.54,"Bleu","5","1"
"1045",1045,1.51,"Jaune","4","1"
"1046",1046,0.31,"Jaune","4","3"
"1047",1047,0.79,"Jaune","4","1"
"1048",1048,0.71,"Rouge","5","2"
"1049",1049,1.5,"Jaune","2","1"
"1050",1050,0.71,"Rouge","3","2"
"1051",1051,1.05,"Jaune","3","1"
"1052",1052,2.01,"Bleu","3","1"
"1053",1053,0.5,"Bleu","5","2"
"1054",1054,0.3,"Rouge","3","1"
"1055",1055,1.4,"Jaune","3","1"
"1056",1056,0.32,"Jaune","5","2"
"1057",1057,1.01,"Jaune","3","3"
"1058",1058,0.71,"Bleu","3","3"
"1059",1059,2.02,"Rouge","5","1"
"1060",1060,0.74,"Rouge","4","2"
"1061",1061,0.72,"Rouge","5","1"
"1062",1062,1.01,"Bleu","3","1"
"1063",1063,1.2,"Jaune","3","1"
"1064",1064,0.65,"Bleu","3","2"
"1065",1065,0.5,"Bleu","4","3"
"1066",1066,1.5,"Bleu","3","2"
"1067",1067,1.27,"Bleu","5","3"
"1068",1068,0.34,"Jaune","5","3"
"1069",1069,1,"Bleu","3","1"
"1070",1070,0.3,"Rouge","5","1"
"1071",1071,0.44,"Bleu","4","2"
"1072",1072,1.81,"Jaune","1","3"
"1073",1073,1.52,"Jaune","4","1"
"1074",1074,1.02,"Bleu","1","1"
"1075",1075,1.02,"Jaune","5","3"
"1076",1076,1.3,"Rouge","5","1"
"1077",1077,0.74,"Rouge","3","3"
"1078",1078,0.4,"Jaune","5","3"
"1079",1079,1.21,"Bleu","2","1"
"1080",1080,1.15,"Rouge","4","1"
"1081",1081,0.51,"Rouge","4","2"
"1082",1082,0.93,"Bleu","1","1"
"1083",1083,0.32,"Bleu","4","3"
"1084",1084,0.61,"Jaune","3","2"
"1085",1085,0.81,"Jaune","4","2"
"1086",1086,0.31,"Jaune","4","1"
"1087",1087,1.06,"Jaune","5","1"
"1088",1088,1.05,"Bleu","5","2"
"1089",1089,0.43,"Bleu","4","1"
"1090",1090,0.32,"Bleu","5","1"
"1091",1091,1.3,"Jaune","5","1"
"1092",1092,0.91,"Jaune","2","1"
"1093",1093,0.44,"Bleu","4","1"
"1094",1094,0.7,"Jaune","2","1"
"1095",1095,0.33,"Bleu","5","3"
"1096",1096,1.41,"Rouge","5","2"
"1097",1097,0.51,"Rouge","2","1"
"1098",1098,0.31,"Jaune","5","2"
"1099",1099,1.01,"Bleu","1","1"
"1100",1100,0.35,"Jaune","3","2"
"1101",1101,0.7,"Rouge","3","2"
"1102",1102,1.01,"Bleu","5","1"
"1103",1103,0.71,"Bleu","5","1"
"1104",1104,0.38,"Rouge","4","1"
"1105",1105,0.35,"Bleu","5","2"
"1106",1106,1,"Rouge","3","2"
"1107",1107,0.24,"Bleu","3","2"
"1108",1108,0.31,"Jaune","4","3"
"1109",1109,0.33,"Bleu","5","3"
"1110",1110,0.93,"Bleu","4","3"
"1111",1111,0.57,"Bleu","5","3"
"1112",1112,1.5,"Bleu","5","2"
"1113",1113,1.1,"Bleu","5","2"
"1114",1114,1.01,"Bleu","5","2"
"1115",1115,0.31,"Rouge","3","2"
"1116",1116,0.3,"Rouge","5","1"
"1117",1117,1.1,"Bleu","4","1"
"1118",1118,0.4,"Bleu","5","3"
"1119",1119,1.01,"Rouge","2","1"
"1120",1120,0.3,"Bleu","3","1"
"1121",1121,1.06,"Rouge","4","1"
"1122",1122,0.42,"Bleu","5","3"
"1123",1123,1.02,"Rouge","5","3"
"1124",1124,1.2,"Jaune","4","2"
"1125",1125,1.03,"Bleu","5","2"
"1126",1126,0.52,"Rouge","5","2"
"1127",1127,1,"Rouge","5","3"
"1128",1128,1.5,"Rouge","4","2"
"1129",1129,1.09,"Bleu","5","3"
"1130",1130,0.32,"Bleu","5","3"
"1131",1131,0.59,"Rouge","3","2"
"1132",1132,1.03,"Rouge","3","2"
"1133",1133,0.56,"Bleu","5","1"
"1134",1134,1.21,"Rouge","5","1"
"1135",1135,0.31,"Jaune","4","1"
"1136",1136,1.04,"Jaune","5","1"
"1137",1137,1.7,"Jaune","4","1"
"1138",1138,1.6,"Rouge","4","1"
"1139",1139,1,"Rouge","3","1"
"1140",1140,1.13,"Rouge","4","1"
"1141",1141,0.41,"Bleu","4","2"
"1142",1142,0.23,"Rouge","3","2"
"1143",1143,0.32,"Rouge","4","1"
"1144",1144,1.13,"Rouge","5","2"
"1145",1145,1.02,"Bleu","3","1"
"1146",1146,1.01,"Jaune","2","1"
"1147",1147,0.43,"Rouge","3","2"
"1148",1148,0.3,"Jaune","5","3"
"1149",1149,0.4,"Rouge","4","1"
"1150",1150,0.33,"Rouge","4","3"
"1151",1151,1.22,"Rouge","5","1"
"1152",1152,0.9,"Rouge","4","1"
"1153",1153,0.53,"Rouge","5","1"
"1154",1154,1.04,"Bleu","3","2"
"1155",1155,1.21,"Bleu","3","2"
"1156",1156,0.7,"Jaune","2","2"
"1157",1157,0.73,"Bleu","1","1"
"1158",1158,0.51,"Jaune","3","1"
"1159",1159,0.3,"Bleu","3","3"
"1160",1160,0.53,"Rouge","2","1"
"1161",1161,1.11,"Bleu","4","2"
"1162",1162,1.3,"Rouge","5","2"
"1163",1163,0.42,"Rouge","5","1"
"1164",1164,0.34,"Jaune","4","1"
"1165",1165,1.04,"Rouge","1","1"
"1166",1166,1.01,"Bleu","5","2"
"1167",1167,1,"Bleu","3","2"
"1168",1168,1.07,"Jaune","3","2"
"1169",1169,1.12,"Jaune","4","1"
"1170",1170,0.36,"Rouge","4","1"
"1171",1171,0.31,"Jaune","5","1"
"1172",1172,0.3,"Jaune","5","1"
"1173",1173,0.7,"Jaune","5","2"
"1174",1174,0.32,"Rouge","5","1"
"1175",1175,0.34,"Rouge","3","1"
"1176",1176,0.9,"Bleu","2","1"
"1177",1177,0.51,"Bleu","5","1"
"1178",1178,1.01,"Jaune","4","2"
"1179",1179,0.4,"Bleu","2","1"
"1180",1180,0.39,"Rouge","5","2"
"1181",1181,0.71,"Bleu","3","2"
"1182",1182,2.02,"Rouge","4","3"
"1183",1183,0.5,"Jaune","5","1"
"1184",1184,0.79,"Rouge","3","2"
"1185",1185,0.71,"Bleu","2","1"
"1186",1186,0.41,"Jaune","3","3"
"1187",1187,0.51,"Jaune","5","3"
"1188",1188,0.3,"Bleu","5","1"
"1189",1189,1.02,"Rouge","4","3"
"1190",1190,0.52,"Jaune","2","1"
"1191",1191,1.42,"Bleu","5","1"
"1192",1192,0.5,"Bleu","4","1"
"1193",1193,1.62,"Rouge","3","3"
"1194",1194,0.43,"Rouge","5","2"
"1195",1195,0.4,"Jaune","2","3"
"1196",1196,1.4,"Jaune","2","1"
"1197",1197,1.21,"Rouge","4","3"
"1198",1198,0.7,"Jaune","2","1"
"1199",1199,0.51,"Bleu","3","2"
"1200",1200,0.42,"Bleu","5","2"
"1201",1201,0.3,"Rouge","3","1"
"1202",1202,0.26,"Rouge","2","3"
"1203",1203,1.73,"Bleu","4","2"
"1204",1204,0.55,"Rouge","5","2"
"1205",1205,2.08,"Bleu","4","1"
"1206",1206,0.31,"Bleu","2","2"
"1207",1207,1.4,"Bleu","5","3"
"1208",1208,0.4,"Jaune","5","1"
"1209",1209,0.32,"Rouge","5","1"
"1210",1210,0.32,"Rouge","3","3"
"1211",1211,1.01,"Rouge","3","2"
"1212",1212,0.3,"Jaune","5","1"
"1213",1213,0.34,"Rouge","4","1"
"1214",1214,0.34,"Rouge","3","2"
"1215",1215,1.54,"Jaune","3","2"
"1216",1216,1.01,"Rouge","2","2"
"1217",1217,0.32,"Rouge","5","1"
"1218",1218,0.51,"Bleu","5","3"
"1219",1219,1.01,"Rouge","3","1"
"1220",1220,0.55,"Rouge","4","2"
"1221",1221,0.41,"Bleu","5","2"
"1222",1222,0.71,"Jaune","3","1"
"1223",1223,0.91,"Bleu","3","2"
"1224",1224,0.32,"Bleu","5","1"
"1225",1225,0.52,"Bleu","5","1"
"1226",1226,0.79,"Rouge","5","1"
"1227",1227,1,"Rouge","2","3"
"1228",1228,0.38,"Rouge","5","1"
"1229",1229,0.51,"Bleu","5","1"
"1230",1230,0.34,"Rouge","5","1"
"1231",1231,0.75,"Rouge","3","1"
"1232",1232,1.21,"Bleu","4","1"
"1233",1233,0.36,"Bleu","5","1"
"1234",1234,0.36,"Rouge","5","1"
"1235",1235,1.5,"Jaune","4","3"
"1236",1236,0.5,"Rouge","2","1"
"1237",1237,0.42,"Rouge","5","1"
"1238",1238,0.3,"Rouge","5","2"
"1239",1239,0.31,"Rouge","5","2"
"1240",1240,0.31,"Bleu","4","2"
"1241",1241,0.41,"Bleu","5","1"
"1242",1242,1.21,"Rouge","5","3"
"1243",1243,1.54,"Rouge","4","1"
"1244",1244,0.9,"Rouge","3","1"
"1245",1245,0.41,"Rouge","5","2"
"1246",1246,1.24,"Rouge","4","1"
"1247",1247,0.34,"Jaune","3","2"
"1248",1248,0.71,"Rouge","3","1"
"1249",1249,0.59,"Jaune","5","1"
"1250",1250,1.21,"Bleu","3","1"
"1251",1251,1.01,"Rouge","3","1"
"1252",1252,0.39,"Jaune","3","1"
"1253",1253,1.01,"Bleu","4","3"
"1254",1254,0.72,"Rouge","5","3"
"1255",1255,0.38,"Jaune","5","2"
"1256",1256,0.38,"Bleu","5","1"
"1257",1257,0.75,"Jaune","5","1"
"1258",1258,0.81,"Bleu","5","1"
"1259",1259,0.35,"Jaune","5","1"
"1260",1260,1.01,"Jaune","2","3"
"1261",1261,1.2,"Bleu","5","2"
"1262",1262,0.82,"Rouge","1","2"
"1263",1263,0.55,"Bleu","3","2"
"1264",1264,0.32,"Jaune","5","1"
"1265",1265,0.91,"Rouge","2","1"
"1266",1266,0.31,"Rouge","5","2"
"1267",1267,0.28,"Bleu","3","2"
"1268",1268,0.61,"Bleu","3","1"
"1269",1269,0.31,"Rouge","4","2"
"1270",1270,0.41,"Bleu","5","1"
"1271",1271,0.8,"Bleu","5","1"
"1272",1272,0.39,"Bleu","3","2"
"1273",1273,0.71,"Rouge","5","3"
"1274",1274,0.32,"Rouge","4","2"
"1275",1275,0.31,"Jaune","5","1"
"1276",1276,1.06,"Jaune","5","2"
"1277",1277,0.43,"Rouge","4","2"
"1278",1278,0.34,"Rouge","5","1"
"1279",1279,0.92,"Bleu","4","1"
"1280",1280,0.71,"Jaune","4","3"
"1281",1281,0.52,"Jaune","3","1"
"1282",1282,1.53,"Bleu","4","1"
"1283",1283,1.71,"Rouge","5","1"
"1284",1284,1,"Bleu","4","2"
"1285",1285,1.51,"Rouge","5","2"
"1286",1286,0.32,"Rouge","2","2"
"1287",1287,0.4,"Bleu","2","1"
"1288",1288,0.52,"Bleu","5","1"
"1289",1289,0.32,"Bleu","4","2"
"1290",1290,0.78,"Rouge","3","2"
"1291",1291,0.4,"Bleu","3","3"
"1292",1292,0.72,"Bleu","3","1"
"1293",1293,2,"Jaune","2","1"
"1294",1294,1.34,"Jaune","5","2"
"1295",1295,1.01,"Bleu","4","2"
"1296",1296,0.5,"Rouge","4","1"
"1297",1297,0.41,"Rouge","4","2"
"1298",1298,1,"Rouge","5","2"
"1299",1299,0.3,"Rouge","2","2"
"1300",1300,1,"Rouge","4","1"
"1301",1301,1.04,"Bleu","5","3"
"1302",1302,0.31,"Bleu","3","2"
"1303",1303,0.75,"Bleu","5","2"
"1304",1304,0.9,"Jaune","2","3"
"1305",1305,0.73,"Jaune","4","2"
"1306",1306,0.4,"Bleu","5","2"
"1307",1307,0.41,"Jaune","3","2"
"1308",1308,0.32,"Bleu","5","2"
"1309",1309,0.39,"Bleu","5","1"
"1310",1310,1.35,"Rouge","5","1"
"1311",1311,0.53,"Jaune","5","1"
"1312",1312,0.3,"Bleu","5","1"
"1313",1313,0.5,"Rouge","4","2"
"1314",1314,0.3,"Bleu","4","2"
"1315",1315,0.3,"Bleu","5","1"
"1316",1316,0.9,"Rouge","2","3"
"1317",1317,0.29,"Bleu","5","2"
"1318",1318,1.5,"Bleu","5","3"
"1319",1319,0.34,"Jaune","5","3"
"1320",1320,0.52,"Rouge","3","1"
"1321",1321,0.39,"Jaune","4","3"
"1322",1322,0.4,"Bleu","3","2"
"1323",1323,1,"Bleu","2","3"
"1324",1324,2,"Bleu","2","3"
"1325",1325,1.33,"Rouge","2","1"
"1326",1326,1.53,"Rouge","5","2"
"1327",1327,0.3,"Rouge","5","2"
"1328",1328,0.32,"Rouge","5","3"
"1329",1329,0.7,"Bleu","3","2"
"1330",1330,0.7,"Rouge","1","1"
"1331",1331,1.52,"Rouge","5","1"
"1332",1332,0.34,"Rouge","3","1"
"1333",1333,0.73,"Bleu","3","3"
"1334",1334,1.13,"Rouge","4","1"
"1335",1335,1,"Rouge","5","1"
"1336",1336,1.2,"Bleu","3","2"
"1337",1337,0.91,"Rouge","2","2"
"1338",1338,0.53,"Jaune","2","2"
"1339",1339,1.59,"Bleu","5","1"
"1340",1340,0.53,"Rouge","5","1"
"1341",1341,0.31,"Bleu","5","2"
"1342",1342,0.32,"Rouge","4","2"
"1343",1343,1.02,"Bleu","5","2"
"1344",1344,0.23,"Rouge","3","3"
"1345",1345,0.3,"Rouge","5","1"
"1346",1346,0.8,"Jaune","5","2"
"1347",1347,0.42,"Bleu","5","1"
"1348",1348,0.59,"Bleu","3","1"
"1349",1349,1.13,"Bleu","5","1"
"1350",1350,2.33,"Bleu","5","2"
"1351",1351,0.5,"Rouge","5","1"
"1352",1352,1.19,"Rouge","3","1"
"1353",1353,1.26,"Jaune","5","1"
"1354",1354,0.31,"Bleu","5","1"
"1355",1355,1.23,"Bleu","2","2"
"1356",1356,1.5,"Bleu","4","1"
"1357",1357,0.3,"Rouge","5","1"
"1358",1358,0.27,"Bleu","5","2"
"1359",1359,1.31,"Bleu","5","2"
"1360",1360,0.55,"Bleu","3","1"
"1361",1361,0.53,"Jaune","5","2"
"1362",1362,1.29,"Jaune","3","1"
"1363",1363,0.32,"Bleu","5","2"
"1364",1364,0.3,"Jaune","2","2"
